"","recoded_id","X.1","X","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rltl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all","sample_year","AgeGroup","av_rltl_1_res","SamplesPerAnimal","Animal_No","average_resid_M2","rltl_change_M2","abs_rltl_change_M2"
"750",8321,1092,1242,"13/01/2010",2010,"C","2","6849.4","NULL","NULL","NULL","20/02/2012",1.037555006,3,-0.118407459,"-0.086540919","-0.03186654","312","-0.095055864","0.03186654",768,25,2,"NULL","2.5",0,"NULL","NULL","NULL",2012,"older",-0.086540919,5,229,-0.10313761575,-0.039832692,0.0706432915
"751",8321,1093,1243,"13/01/2010",2010,"C","2","6849.4","NULL","NULL","NULL","21/02/2013",0.997423671,4,-0.056786261,"-0.118407459","0.061621199","367","-0.03186654","0.061621199",1135,37,3,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.086540919,5,229,-0.10313761575,-0.039832692,0.0706432915
"752",8321,1094,1244,"13/01/2010",2010,"C","2","6849.4","NULL","NULL","NULL","16/05/2014",0.878580803,5,-0.150815824,"-0.056786261","-0.094029563","449","0.061621199","0.094029563",1584,52,4,"NULL","2.5",0,"NULL","NULL","NULL",2014,"older",-0.086540919,5,229,-0.10313761575,-0.039832692,0.0706432915
"753",8328,1096,489,"06/02/2010",2010,"C","NULL","4735.5","NULL","NULL","NULL","14/04/2011",1.105056875,2,0.019626133,"0.020056155","-0.000430022","428","NULL","0.000430022",432,14,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",0.019626133,5,230,-0.0359688505,-0.04222515975,0.06462545625
"754",8328,1097,490,"06/02/2010",2010,"C","NULL","4735.5","NULL","NULL","NULL","27/02/2012",1.199129078,3,-0.029728822,"0.019626133","-0.049354955","319","-0.000430022","0.049354955",751,25,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",0.019626133,5,230,-0.0359688505,-0.04222515975,0.06462545625
"755",8328,1098,491,"06/02/2010",2010,"C","NULL","4735.5","NULL","NULL","NULL","11/03/2013",1.107200276,4,0.015071771,"-0.029728822","0.044800593","378","-0.049354955","0.044800593",1129,37,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",0.019626133,5,230,-0.0359688505,-0.04222515975,0.06462545625
"756",8328,1099,492,"06/02/2010",2010,"C","NULL","4735.5","NULL","NULL","NULL","04/06/2014",0.931918299,5,-0.148844484,"0.015071771","-0.163916255","450","0.044800593","0.163916255",1579,52,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",0.019626133,5,230,-0.0359688505,-0.04222515975,0.06462545625
"757",8332,1101,752,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","23/03/2012",1.022059694,2,-0.024468161,"0.128979785","-0.153447946","462","NULL","0.153447946",466,15,1,"NULL","2.25",0,"8","0","2",2012,"older",-0.024468161,4,231,0.026833394,0.0262581056666667,0.180768469666667
"758",8332,1102,753,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","25/02/2013",1.046723883,3,-0.10278576,"-0.024468161","-0.0783176","339","-0.153447946","0.0783176",805,26,2,"NULL","2.25",0,"8","0","2",2013,"older",-0.024468161,4,231,0.026833394,0.0262581056666667,0.180768469666667
"759",8332,1103,754,"13/12/2010",2010,"S","1","11842.85","03/11/2015","ACCIDENT","1786","13/05/2014",1.281695721,4,0.207754103,"-0.10278576","0.310539863","442","-0.0783176","0.310539863",1247,41,3,"NULL","1.75",0,"8","0","2",2014,"older",-0.024468161,4,231,0.026833394,0.0262581056666667,0.180768469666667
"760",8345,1105,1031,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","14/04/2011",0.82088443,2,-0.207888457,"-0.026792949","-0.181095508","335","NULL","0.181095508",339,11,1,"NULL","2",0,"2","1","1",2011,"young",-0.207888457,5,232,-0.045085451,-0.0197773235,0.236270754
"761",8345,1106,1032,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","27/03/2012",1.083638579,3,-0.091649508,"-0.207888457","0.116238949","348","-0.181095508","0.116238949",687,23,2,"NULL","2",0,"2","1","1",2012,"older",-0.207888457,5,232,-0.045085451,-0.0197773235,0.236270754
"762",8345,1107,1033,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","27/02/2013",1.258309983,4,0.225098404,"-0.091649508","0.316747912","337","0.116238949","0.316747912",1024,34,3,"NULL","2",0,"2","1","1",2013,"older",-0.207888457,5,232,-0.045085451,-0.0197773235,0.236270754
"763",8345,1108,1034,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","15/05/2014",1.043238776,5,-0.105902243,"0.225098404","-0.331000647","442","0.316747912","0.331000647",1466,48,4,"NULL","2",0,"2","1","1",2014,"older",-0.207888457,5,232,-0.045085451,-0.0197773235,0.236270754
"764",8421,1110,474,"19/12/2009",2009,"C","1","7288.1","10/01/2014","REPRODUCTIVE DISORDER","1483","30/03/2011",1.10154842,2,0.059125911,"0.28727571","-0.228149799","462","NULL","0.228149799",466,15,1,"NULL","2.5",0,"3","6","2",2011,"older",0.059125911,5,233,0.1890693115,-0.00499025875,0.10908464075
"765",8421,1111,475,"19/12/2009",2009,"C","1","7288.1","10/01/2014","REPRODUCTIVE DISORDER","1483","17/02/2012",1.293627666,3,0.19190608,"0.059125911","0.132780169","324","-0.228149799","0.132780169",790,26,2,"NULL","2.25",1,"3","6","2",2012,"older",0.059125911,5,233,0.1890693115,-0.00499025875,0.10908464075
"766",8421,1112,476,"19/12/2009",2009,"C","1","7288.1","10/01/2014","REPRODUCTIVE DISORDER","1483","27/02/2013",1.250372349,4,0.23793058,"0.19190608","0.0460245","376","0.132780169","0.0460245",1166,38,3,"NULL","2",0,"3","6","2",2013,"older",0.059125911,5,233,0.1890693115,-0.00499025875,0.10908464075
"767",8421,1113,477,"19/12/2009",2009,"C","1","7288.1","10/01/2014","REPRODUCTIVE DISORDER","1483","09/01/2014",1.341244868,5,0.267314675,"0.23793058","0.029384095","316","0.0460245","0.029384095",1482,49,4,"NULL","2.5",0,"3","6","2",2014,"older",0.059125911,5,233,0.1890693115,-0.00499025875,0.10908464075
"768",8439,1115,974,"13/10/2008",2008,"C","1","9239.1125","05/11/2015","REPRODUCTIVE DISORDER","2579","16/03/2010",0.918121171,2,-0.131303431,"-0.17062158","0.039318149","516","NULL","0.039318149",519,17,1,"NULL","2.5",0,"7","0","2",2010,"older",-0.131303431,5,234,-0.17327912775,0.05813858475,0.17492193875
"769",8439,1116,975,"13/10/2008",2008,"C","1","9239.1125","05/11/2015","REPRODUCTIVE DISORDER","2579","17/02/2012",0.809007791,4,-0.36487014,"-0.131303431","-0.233566708","703","0.039318149","0.233566708",1222,40,3,"NULL","2.75",0,"7","0","2",2012,"older",-0.131303431,5,234,-0.17327912775,0.05813858475,0.17492193875
"770",8439,1117,976,"13/10/2008",2008,"C","1","9239.1125","05/11/2015","REPRODUCTIVE DISORDER","2579","27/02/2013",0.883973251,5,-0.258875698,"-0.36487014","0.105994441","376","-0.233566708","0.105994441",1598,52,4,"NULL","2.25",0,"7","0","2",2013,"older",-0.131303431,5,234,-0.17327912775,0.05813858475,0.17492193875
"771",8439,1118,977,"13/10/2008",2008,"C","1","9239.1125","05/11/2015","REPRODUCTIVE DISORDER","2579","12/05/2014",1.078553823,6,0.061932758,"-0.258875698","0.320808457","439","0.105994441","0.320808457",2037,67,6,"NULL","2.25",0,"7","0","2",2014,"older",-0.131303431,5,234,-0.17327912775,0.05813858475,0.17492193875
"772",8447,1120,64,"29/06/2009",2009,"C","1","9794.3","04/10/2012","NOT SERVED - POLICY","1193","16/03/2010",0.875858743,2,-0.136555395,"0.000750386","-0.13730578","246","NULL","0.13730578",260,9,1,"602","2.5",0,"4","0","3",2010,"young",-0.136555395,5,235,-0.008679822,-0.00573012575,0.16389748975
"773",8447,1121,65,"29/06/2009",2009,"C","1","9794.3","04/10/2012","NOT SERVED - POLICY","1193","28/03/2011",1.24840858,3,0.162977838,"-0.136555395","0.299533233","377","-0.13730578","0.299533233",637,21,2,"602","2.5",0,"4","0","3",2011,"older",-0.136555395,5,235,-0.008679822,-0.00573012575,0.16389748975
"774",8447,1122,66,"29/06/2009",2009,"C","1","9794.3","04/10/2012","NOT SERVED - POLICY","1193","17/02/2012",1.048295471,4,-0.038971613,"0.162977838","-0.201949451","326","0.299533233","0.201949451",963,32,3,"NULL","2",0,"4","0","3",2012,"older",-0.136555395,5,235,-0.008679822,-0.00573012575,0.16389748975
"775",8447,1123,67,"29/06/2009",2009,"C","1","9794.3","04/10/2012","NOT SERVED - POLICY","1193","03/10/2012",0.99309415,5,-0.022170118,"-0.038971613","0.016801495","229","-0.201949451","0.016801495",1192,39,3,"NULL","2.25",0,"4","0","3",2012,"older",-0.136555395,5,235,-0.008679822,-0.00573012575,0.16389748975
"776",8455,1125,542,"19/09/2010",2010,"C","1","7817","15/04/2016","REPEAT BREEDER","2035","14/04/2011",0.77492975,2,-0.430891479,"-0.230252324","-0.200639155","205","NULL","0.200639155",207,7,1,"NULL","2",0,"NULL","NULL","NULL",2011,"young",-0.430891479,4,236,-0.236955525666667,0.0396391853333333,0.173398622
"777",8455,1126,543,"19/09/2010",2010,"C","1","7817","15/04/2016","REPEAT BREEDER","2035","25/02/2013",0.937466684,3,-0.16864033,"-0.430891479","0.262251149","683","-0.200639155","0.262251149",890,29,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.430891479,4,236,-0.236955525666667,0.0396391853333333,0.173398622
"778",8455,1127,544,"19/09/2010",2010,"C","1","7817","15/04/2016","REPEAT BREEDER","2035","13/05/2014",0.933319872,4,-0.111334768,"-0.16864033","0.057305562","442","0.262251149","0.057305562",1332,44,4,"NULL","2",0,"NULL","NULL","NULL",2014,"older",-0.430891479,4,236,-0.236955525666667,0.0396391853333333,0.173398622
"779",8481,1129,484,"12/01/2010",2010,"S","NULL","6043.75","NULL","NULL","NULL","14/04/2011",0.984776752,2,-0.183509242,"0.036245336","-0.219754578","451","NULL","0.219754578",457,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",-0.183509242,5,237,-0.16537050525,-0.064008034,0.114702077
"780",8481,1130,485,"12/01/2010",2010,"S","NULL","6043.75","NULL","NULL","NULL","29/02/2012",0.904890616,3,-0.176064823,"-0.183509242","0.007444419","321","-0.219754578","0.007444419",778,26,2,"NULL","NULL",0,"NULL","NULL","NULL",2012,"older",-0.183509242,5,237,-0.16537050525,-0.064008034,0.114702077
"781",8481,1131,486,"12/01/2010",2010,"S","NULL","6043.75","NULL","NULL","NULL","25/02/2013",0.909841867,4,-0.082121156,"-0.176064823","0.093943667","362","0.007444419","0.093943667",1140,37,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.183509242,5,237,-0.16537050525,-0.064008034,0.114702077
"782",8481,1132,487,"12/01/2010",2010,"S","NULL","6043.75","NULL","NULL","NULL","02/06/2014",0.834908101,5,-0.2197868,"-0.082121156","-0.137665644","462","0.093943667","0.137665644",1602,53,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.183509242,5,237,-0.16537050525,-0.064008034,0.114702077
"783",8514,1134,1072,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","23/03/2012",1.148519047,2,0.040516789,"-0.060167496","0.100684285","504","NULL","0.100684285",509,17,1,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",0.040516789,4,238,-0.105802881,-0.0292904043333333,0.137645270333333
"784",8514,1135,1073,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","21/02/2013",0.871068716,3,-0.209886723,"0.040516789","-0.250403512","335","0.100684285","0.250403512",844,28,2,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.040516789,4,238,-0.105802881,-0.0292904043333333,0.137645270333333
"785",8514,1136,1074,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","16/05/2014",0.959963549,4,-0.148038709,"-0.209886723","0.061848014","449","-0.250403512","0.061848014",1293,42,4,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.040516789,4,238,-0.105802881,-0.0292904043333333,0.137645270333333
"786",8556,1140,1268,"26/09/2010",2010,"C","1","7077.433333","17/03/2015","FOOT/LEG PROBLEMS","1633","14/04/2011",0.998585262,2,-0.079519289,"-0.058949288","-0.020570002","192","NULL","0.020570002",200,7,1,"NULL","1.75",0,"2","0","3",2011,"young",-0.048618875,5,240,0.0187168315,0.059453461,0.069738462
"787",8556,1141,1269,"26/09/2010",2010,"C","1","7077.433333","17/03/2015","FOOT/LEG PROBLEMS","1633","23/03/2012",1.011678166,3,-0.017718461,"-0.079519289","0.061800828","344","-0.020570002","0.061800828",544,18,1,"NULL","1.75",0,"2","0","3",2012,"older",-0.048618875,5,240,0.0187168315,0.059453461,0.069738462
"788",8556,1142,1270,"26/09/2010",2010,"C","1","7077.433333","17/03/2015","FOOT/LEG PROBLEMS","1633","25/02/2013",1.059722842,4,-0.006759482,"-0.017718461","0.010958979","339","0.061800828","0.010958979",883,29,2,"NULL","2",0,"2","0","3",2013,"older",-0.048618875,5,240,0.0187168315,0.059453461,0.069738462
"789",8556,1143,1271,"26/09/2010",2010,"C","1","7077.433333","17/03/2015","FOOT/LEG PROBLEMS","1633","13/05/2014",1.262102285,5,0.178864558,"-0.006759482","0.185624039","442","0.010958979","0.185624039",1325,43,4,"NULL","2",0,"2","0","3",2014,"older",-0.048618875,5,240,0.0187168315,0.059453461,0.069738462
"790",8584,1145,1205,"19/08/2009",2009,"C","2","5097.725","08/01/2016","BAD CALVING","2333","16/03/2010",1.113969625,2,0.066867712,"-0.164123215","0.230990927","197","NULL","0.230990927",209,7,1,"476","2.25",0,"NULL","NULL","NULL",2010,"young",0.066867712,6,241,-0.0819885492,0.006180922,0.1752986536
"791",8584,1146,1206,"19/08/2009",2009,"C","2","5097.725","08/01/2016","BAD CALVING","2333","29/03/2011",0.797286483,3,-0.156525411,"0.066867712","-0.223393123","378","0.230990927","0.223393123",587,19,2,"476","2.25",0,"NULL","NULL","NULL",2011,"older",0.066867712,6,241,-0.0819885492,0.006180922,0.1752986536
"792",8584,1147,1207,"19/08/2009",2009,"C","2","5097.725","08/01/2016","BAD CALVING","2333","22/02/2012",1.023705205,4,0.006167382,"-0.156525411","0.162692793","330","-0.223393123","0.162692793",917,30,3,"NULL","2",0,"NULL","NULL","NULL",2012,"older",0.066867712,6,241,-0.0819885492,0.006180922,0.1752986536
"793",8584,1148,1208,"19/08/2009",2009,"C","2","5097.725","08/01/2016","BAD CALVING","2333","22/02/2013",1.13845089,5,-0.193233824,"0.006167382","-0.199401206","366","0.162692793","0.199401206",1283,42,4,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",0.066867712,6,241,-0.0819885492,0.006180922,0.1752986536
"794",8584,1149,1209,"19/08/2009",2009,"C","2","5097.725","08/01/2016","BAD CALVING","2333","28/05/2014",0.924588895,6,-0.133218605,"-0.193233824","0.060015219","460","-0.199401206","0.060015219",1743,57,5,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.066867712,6,241,-0.0819885492,0.006180922,0.1752986536
"795",8617,1151,1226,"03/12/2009",2009,"S","1","10001.1","18/04/2014","MASTITIS","1597","30/03/2011",1.209508127,2,0.135641615,"0.012526768","0.123114847","477","NULL","0.123114847",482,16,1,"NULL","3",0,"5","1","3",2011,"older",0.135641615,5,242,-0.1096572985,-0.06414727425,0.17141466275
"796",8617,1152,1227,"03/12/2009",2009,"S","1","10001.1","18/04/2014","MASTITIS","1597","23/02/2012",0.838440894,3,-0.210814205,"0.135641615","-0.34645582","330","0.123114847","0.34645582",812,27,2,"NULL","3",0,"5","1","3",2012,"older",0.135641615,5,242,-0.1096572985,-0.06414727425,0.17141466275
"797",8617,1153,1228,"03/12/2009",2009,"S","1","10001.1","18/04/2014","MASTITIS","1597","27/02/2013",0.993856822,4,-0.119394275,"-0.210814205","0.09141993","370","-0.34645582","0.09141993",1182,39,3,"NULL","2.25",1,"5","1","3",2013,"older",0.135641615,5,242,-0.1096572985,-0.06414727425,0.17141466275
"798",8617,1154,1229,"03/12/2009",2009,"S","1","10001.1","18/04/2014","MASTITIS","1597","09/04/2014",0.842550643,5,-0.244062329,"-0.119394275","-0.124668054","406","0.09141993","0.124668054",1588,52,4,"NULL","2",1,"5","1","3",2014,"older",0.135641615,5,242,-0.1096572985,-0.06414727425,0.17141466275
"799",8649,1156,581,"08/07/2011",2011,"S","1","10244.9","08/01/2015","REPEAT BREEDER","1280","23/03/2012",1.399327966,2,0.067643252,"-0.04874501","0.116388262","252","NULL","0.116388262",259,8,1,"NULL","2.25",0,"4","1","2",2012,"young",0.067643252,4,243,-0.116545221,-0.0739797336666667,0.151571908333333
"800",8649,1157,582,"08/07/2011",2011,"S","1","10244.9","08/01/2015","REPEAT BREEDER","1280","07/03/2013",0.87002636,3,-0.146594705,"0.067643252","-0.214237957","349","0.116388262","0.214237957",608,20,2,"NULL","2.25",0,"4","1","2",2013,"older",0.067643252,4,243,-0.116545221,-0.0739797336666667,0.151571908333333
"801",8649,1158,583,"08/07/2011",2011,"S","1","10244.9","08/01/2015","REPEAT BREEDER","1280","15/05/2014",0.746301254,4,-0.27068421,"-0.146594705","-0.124089506","434","-0.214237957","0.124089506",1042,34,3,"NULL","2",1,"4","1","2",2014,"older",0.067643252,4,243,-0.116545221,-0.0739797336666667,0.151571908333333
"802",8652,1160,415,"21/01/2009",2009,"C","1","7027.6","04/11/2014","FOOT/LEG PROBLEMS","2113","16/03/2010",1.000295525,2,-0.086971559,"0.289556068","-0.376527627","417","NULL","0.376527627",419,14,1,"NULL","2.5",0,"1","0","5",2010,"older",-0.086971559,4,244,-0.143962254,-0.130336876333333,0.225007597666667
"803",8652,1161,416,"21/01/2009",2009,"C","1","7027.6","04/11/2014","FOOT/LEG PROBLEMS","2113","25/02/2013",0.895694547,3,-0.243460643,"-0.086971559","-0.156489084","1077","-0.376527627","0.156489084",1496,49,4,"NULL","2",0,"1","0","5",2013,"older",-0.086971559,4,244,-0.143962254,-0.130336876333333,0.225007597666667
"804",8652,1162,417,"21/01/2009",2009,"C","1","7027.6","04/11/2014","FOOT/LEG PROBLEMS","2113","06/06/2014",1.072406063,4,-0.10145456,"-0.243460643","0.142006082","466","-0.156489084","0.142006082",1962,64,5,"NULL","1.75",0,"1","0","5",2014,"older",-0.086971559,4,244,-0.143962254,-0.130336876333333,0.225007597666667
"805",8707,1164,532,"27/07/2010",2010,"C","2","7320.5","NULL","NULL","NULL","14/04/2011",1.084071579,2,-0.178236233,"-0.047934056","-0.130302177","255","NULL","0.130302177",261,9,1,"NULL","2.25",0,"NULL","NULL","NULL",2011,"young",-0.178236233,5,245,-0.26155885175,-0.0646815745,0.0646815745
"806",8707,1165,533,"27/07/2010",2010,"C","2","7320.5","NULL","NULL","NULL","23/03/2012",0.909640855,3,-0.278376825,"-0.178236233","-0.100140592","344","-0.130302177","0.100140592",605,20,2,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",-0.178236233,5,245,-0.26155885175,-0.0646815745,0.0646815745
"807",8707,1166,534,"27/07/2010",2010,"C","2","7320.5","NULL","NULL","NULL","22/02/2013",0.78781955,4,-0.282961994,"-0.278376825","-0.004585169","336","-0.100140592","0.004585169",941,31,3,"NULL","2.25",0,"NULL","NULL","NULL",2013,"older",-0.178236233,5,245,-0.26155885175,-0.0646815745,0.0646815745
"808",8707,1167,535,"27/07/2010",2010,"C","2","7320.5","NULL","NULL","NULL","14/05/2014",0.936594478,5,-0.306660355,"-0.282961994","-0.02369836","446","-0.004585169","0.02369836",1387,45,4,"NULL","2.25",0,"NULL","NULL","NULL",2014,"older",-0.178236233,5,245,-0.26155885175,-0.0646815745,0.0646815745
"809",8716,1169,302,"16/01/2010",2010,"C","NULL","3293.6","03/10/2016","OTHER/SURPLUS","2452","14/04/2011",1.058641951,2,-0.041186291,"0.112629152","-0.153815443","451","NULL","0.153815443",453,15,1,"NULL","NULL",0,"NULL","NULL","NULL",2011,"older",-0.041186291,4,246,0.00664242366666667,-0.002253835,0.102668323
"810",8716,1170,303,"16/01/2010",2010,"C","NULL","3293.6","03/10/2016","OTHER/SURPLUS","2452","11/03/2013",1.072972315,3,-0.044754085,"-0.041186291","-0.003567794","697","-0.153815443","0.003567794",1150,38,3,"NULL","NULL",0,"NULL","NULL","NULL",2013,"older",-0.041186291,4,246,0.00664242366666667,-0.002253835,0.102668323
"811",8716,1171,304,"16/01/2010",2010,"C","NULL","3293.6","03/10/2016","OTHER/SURPLUS","2452","09/06/2014",1.278591324,4,0.105867647,"-0.044754085","0.150621732","455","-0.003567794","0.150621732",1605,53,4,"NULL","NULL",0,"NULL","NULL","NULL",2014,"older",-0.041186291,4,246,0.00664242366666667,-0.002253835,0.102668323
"812",8727,1173,1292,"19/04/2011",2011,"C","2","4465.166667","05/11/2015","REPRODUCTIVE DISORDER","1661","23/03/2012",0.757886494,2,-0.237189128,"0.015936232","-0.25312536","331","NULL","0.25312536",339,11,1,"NULL","2",0,"4","2","2",2012,"young",-0.237189128,4,247,-0.150483150333333,-0.040471311,0.128278929
"813",8727,1174,1293,"19/04/2011",2011,"C","2","4465.166667","05/11/2015","REPRODUCTIVE DISORDER","1661","15/04/2013",0.894967824,3,-0.108782622,"-0.237189128","0.128406506","388","-0.25312536","0.128406506",727,24,2,"NULL","2",0,"4","2","2",2013,"older",-0.237189128,4,247,-0.150483150333333,-0.040471311,0.128278929
"814",8727,1175,1294,"19/04/2011",2011,"C","2","4465.166667","05/11/2015","REPRODUCTIVE DISORDER","1661","14/05/2014",1.026504609,4,-0.105477701,"-0.108782622","0.003304921","394","0.128406506","0.003304921",1121,37,3,"NULL","2",0,"4","2","2",2014,"older",-0.237189128,4,247,-0.150483150333333,-0.040471311,0.128278929
"815",8762,1177,120,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","14/04/2011",1.076946672,2,0.061356255,"0.17568163","-0.114325375","350","NULL","0.114325375",353,12,1,"NULL","2.25",0,"6","1","8",2011,"young",0.061356255,5,248,-0.03046296475,-0.04091982675,0.12613743925
"816",8762,1178,121,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","22/02/2012",0.956348936,3,-0.158432902,"0.061356255","-0.219789157","314","-0.114325375","0.219789157",667,22,2,"NULL","2.25",0,"6","1","8",2012,"older",0.061356255,5,248,-0.03046296475,-0.04091982675,0.12613743925
"817",8762,1179,122,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","22/02/2013",1.074586261,4,-0.036777535,"-0.158432902","0.121655366","366","-0.219789157","0.121655366",1033,34,3,"NULL","2",0,"6","1","8",2013,"older",0.061356255,5,248,-0.03046296475,-0.04091982675,0.12613743925
"818",8762,1180,123,"26/04/2010",2010,"S","2","6663.975","09/10/2015","FOOT/LEG PROBLEMS","1992","14/05/2014",1.089045115,5,0.012002323,"-0.036777535","0.048779859","446","0.121655366","0.048779859",1479,48,4,"NULL","2",0,"6","1","8",2014,"older",0.061356255,5,248,-0.03046296475,-0.04091982675,0.12613743925
"819",8767,1182,1040,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","14/04/2011",0.961221759,2,-0.119541024,"-0.048560905","-0.070980118","296","NULL","0.070980118",302,10,1,"NULL","2.5",0,"7","2","4",2011,"young",-0.119541024,5,249,-0.14277533125,-0.00837236625,0.06830960375
"820",8767,1183,1041,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","29/02/2012",0.831210528,3,-0.167585085,"-0.119541024","-0.048044062","321","-0.070980118","0.048044062",623,20,2,"NULL","2.5",0,"7","2","4",2012,"older",-0.119541024,5,249,-0.14277533125,-0.00837236625,0.06830960375
"821",8767,1184,1042,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","21/02/2013",1.004248743,4,-0.201924845,"-0.167585085","-0.03433976","358","-0.048044062","0.03433976",981,32,3,"NULL","2.25",0,"7","2","4",2013,"older",-0.119541024,5,249,-0.14277533125,-0.00837236625,0.06830960375
"822",8767,1185,1043,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","16/05/2014",1.180257441,5,-0.082050371,"-0.201924845","0.119874475","449","-0.03433976","0.119874475",1430,47,4,"NULL","2.25",0,"7","2","4",2014,"older",-0.119541024,5,249,-0.14277533125,-0.00837236625,0.06830960375
"823",8896,1187,267,"25/08/2009",2009,"S","1","11290.45","01/05/2015","REPEAT BREEDER","2075","16/03/2010",1.027159354,2,-0.027812072,"0.24423315","-0.272045223","197","NULL","0.272045223",203,7,1,"532","2.5",0,"9","2","2",2010,"young",-0.027812072,6,250,0.0617628936,-0.0166233516,0.1771326228
"824",8896,1188,268,"25/08/2009",2009,"S","1","11290.45","01/05/2015","REPEAT BREEDER","2075","28/03/2011",1.0567059,3,-0.030008826,"-0.027812072","-0.002196754","377","-0.272045223","0.002196754",580,19,2,"532","2.5",0,"9","2","2",2011,"older",-0.027812072,6,250,0.0617628936,-0.0166233516,0.1771326228
"825",8896,1189,269,"25/08/2009",2009,"S","1","11290.45","01/05/2015","REPEAT BREEDER","2075","16/02/2012",1.483383956,4,0.207833465,"-0.030008826","0.237842291","325","-0.002196754","0.237842291",905,30,2,"NULL","2.25",0,"9","2","2",2012,"older",-0.027812072,6,250,0.0617628936,-0.0166233516,0.1771326228
"826",8896,1190,270,"25/08/2009",2009,"S","1","11290.45","01/05/2015","REPEAT BREEDER","2075","25/02/2013",1.047110109,5,-0.002314493,"0.207833465","-0.210147959","375","0.237842291","0.210147959",1280,42,4,"NULL","2.25",0,"9","2","2",2013,"older",-0.027812072,6,250,0.0617628936,-0.0166233516,0.1771326228
"827",8896,1191,271,"25/08/2009",2009,"S","1","11290.45","01/05/2015","REPEAT BREEDER","2075","13/05/2014",1.221827532,6,0.161116394,"-0.002314493","0.163430887","442","-0.210147959","0.163430887",1722,56,5,"NULL","2.25",0,"9","2","2",2014,"older",-0.027812072,6,250,0.0617628936,-0.0166233516,0.1771326228
"828",8911,1193,1258,"17/06/2010",2010,"C","2","6201.82","NULL","NULL","NULL","14/04/2011",1.145041274,2,0.065185161,"-0.04129102","0.106476181","296","NULL","0.106476181",301,10,1,"NULL","2.25",0,"NULL","NULL","NULL",2011,"young",0.065185161,5,251,-0.041893887,-0.03085011475,0.08408820525
"829",8911,1194,1259,"17/06/2010",2010,"C","2","6201.82","NULL","NULL","NULL","27/03/2012",1.047945316,3,0.012880359,"0.065185161","-0.052304802","348","0.106476181","0.052304802",649,21,2,"NULL","2.25",0,"NULL","NULL","NULL",2012,"older",0.065185161,5,251,-0.041893887,-0.03085011475,0.08408820525
"830",8911,1195,1260,"17/06/2010",2010,"C","2","6201.82","NULL","NULL","NULL","15/04/2013",0.962572246,4,-0.080949589,"0.012880359","-0.093829948","384","-0.052304802","0.093829948",1033,34,3,"NULL","2",0,"NULL","NULL","NULL",2013,"older",0.065185161,5,251,-0.041893887,-0.03085011475,0.08408820525
"831",8911,1196,1261,"17/06/2010",2010,"C","2","6201.82","NULL","NULL","NULL","16/05/2014",0.880843629,5,-0.164691479,"-0.080949589","-0.08374189","396","-0.093829948","0.08374189",1429,47,4,"NULL","2",0,"NULL","NULL","NULL",2014,"older",0.065185161,5,251,-0.041893887,-0.03085011475,0.08408820525
