"","recoded_id","dob","birth_year","genetic_group","feed_group","amp_305_lactation","cull_date","cull_reason","herd_life","sample_date","rltl","tel_sample_no","residual_rltl_t","residual_rltl_tminus1","diff_rltl_res","sample_interval","change_at_t_1","abs_diff_rlrl_res","age_d","age_m","age_y","live_wgt","cond_score","health_event_2week","health_event_fertil_all","health_event_mastitis_all","health_event_lame_all"
"1030",8345,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","14/05/2010",1.161224731,1,-0.026792949,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2",0,"2","1","1"
"1031",8345,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","14/04/2011",0.82088443,2,-0.207888457,"-0.026792949","-0.181095508","335","NULL","0.181095508",339,11,1,"NULL","2",0,"2","1","1"
"1032",8345,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","27/03/2012",1.083638579,3,-0.091649508,"-0.207888457","0.116238949","348","-0.181095508","0.116238949",687,23,2,"NULL","2",0,"2","1","1"
"1033",8345,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","27/02/2013",1.258309983,4,0.225098404,"-0.091649508","0.316747912","337","0.116238949","0.316747912",1024,34,3,"NULL","2",0,"2","1","1"
"1034",8345,"10/05/2010",2010,"C","1","9614.95","14/08/2014","REPEAT BREEDER","1557","15/05/2014",1.043238776,5,-0.105902243,"0.225098404","-0.331000647","442","0.316747912","0.331000647",1466,48,4,"NULL","2",0,"2","1","1"
"1035",760,"23/05/2010",2010,"C","NULL","1335.5","06/06/2013","REPEAT BREEDER","1110","27/05/2010",1.581938328,1,0.369284509,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"1036",760,"23/05/2010",2010,"C","NULL","1335.5","06/06/2013","REPEAT BREEDER","1110","14/04/2011",1.104857851,2,0.101043431,"0.369284509","-0.268241078","322","NULL","0.268241078",326,11,1,"NULL","NULL",0,"NULL","NULL","NULL"
"1037",760,"23/05/2010",2010,"C","NULL","1335.5","06/06/2013","REPEAT BREEDER","1110","23/03/2012",1.135214343,3,-0.008062574,"0.101043431","-0.109106005","344","-0.268241078","0.109106005",670,22,2,"NULL","NULL",0,"NULL","NULL","NULL"
"1038",760,"23/05/2010",2010,"C","NULL","1335.5","06/06/2013","REPEAT BREEDER","1110","11/03/2013",1.115552049,4,-0.023819902,"-0.008062574","-0.015757328","353","-0.109106005","0.015757328",1023,34,3,"NULL","NULL",0,"NULL","NULL","NULL"
"1039",8767,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","22/06/2010",1.157612683,1,-0.048560905,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.5",0,"7","2","4"
"1040",8767,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","14/04/2011",0.961221759,2,-0.119541024,"-0.048560905","-0.070980118","296","NULL","0.070980118",302,10,1,"NULL","2.5",0,"7","2","4"
"1041",8767,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","29/02/2012",0.831210528,3,-0.167585085,"-0.119541024","-0.048044062","321","-0.070980118","0.048044062",623,20,2,"NULL","2.5",0,"7","2","4"
"1042",8767,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","21/02/2013",1.004248743,4,-0.201924845,"-0.167585085","-0.03433976","358","-0.048044062","0.03433976",981,32,3,"NULL","2.25",0,"7","2","4"
"1043",8767,"16/06/2010",2010,"C","2","7759.366667","22/12/2015","FOOT/LEG PROBLEMS","2015","16/05/2014",1.180257441,5,-0.082050371,"-0.201924845","0.119874475","449","-0.03433976","0.119874475",1430,47,4,"NULL","2.25",0,"7","2","4"
"1044",3037,"04/07/2010",2010,"C","2","6395.725","NULL","NULL","NULL","09/07/2010",1.133440499,1,-0.007042676,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"NULL","NULL","NULL"
"1045",3037,"04/07/2010",2010,"C","2","6395.725","NULL","NULL","NULL","14/04/2011",1.198119369,2,0.05769135,"-0.007042676","0.064734026","279","NULL","0.064734026",284,9,1,"NULL","2",0,"NULL","NULL","NULL"
"1046",3037,"04/07/2010",2010,"C","2","6395.725","NULL","NULL","NULL","22/02/2013",1.088066406,3,0.129420717,"0.05769135","0.071729367","680","0.064734026","0.071729367",964,32,3,"NULL","2",0,"NULL","NULL","NULL"
"1047",3037,"04/07/2010",2010,"C","2","6395.725","NULL","NULL","NULL","28/05/2014",0.917575274,4,-0.077500348,"0.129420717","-0.206921065","460","0.071729367","0.206921065",1424,47,4,"NULL","2",0,"NULL","NULL","NULL"
"1048",2445,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","17/08/2010",1.138299075,1,0.179101028,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.5",0,"3","2","1"
"1049",2445,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","14/04/2011",1.282244093,2,0.235716238,"0.179101028","0.05661521","240","NULL","0.05661521",244,8,1,"NULL","2.5",0,"3","2","1"
"1050",2445,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","27/03/2012",0.941841702,3,-0.062071571,"0.235716238","-0.297787809","348","0.05661521","0.297787809",592,19,2,"NULL","2.5",0,"3","2","1"
"1051",2445,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","25/02/2013",1.133260049,4,0.117995781,"-0.062071571","0.180067352","335","-0.297787809","0.180067352",927,30,3,"NULL","2.25",0,"3","2","1"
"1052",2445,"13/08/2010",2010,"S","1","8420.6","08/01/2015","MASTITIS","1609","13/05/2014",0.95067039,5,-0.149016262,"0.117995781","-0.267012043","442","0.180067352","0.267012043",1369,45,4,"NULL","2.25",0,"3","2","1"
"1053",1771,"01/09/2010",2010,"S","2","7214.44","NULL","NULL","NULL","07/09/2010",1.010395823,1,-0.132881094,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2",0,"NULL","NULL","NULL"
"1054",1771,"01/09/2010",2010,"S","2","7214.44","NULL","NULL","NULL","14/04/2011",0.949274212,2,-0.247343186,"-0.132881094","-0.114462092","219","NULL","0.114462092",225,7,1,"NULL","2",0,"NULL","NULL","NULL"
"1055",1771,"01/09/2010",2010,"S","2","7214.44","NULL","NULL","NULL","23/03/2012",0.924776213,3,-0.174811586,"-0.247343186","0.0725316","344","-0.114462092","0.0725316",569,19,2,"NULL","2",0,"NULL","NULL","NULL"
"1056",1771,"01/09/2010",2010,"S","2","7214.44","NULL","NULL","NULL","21/02/2013",0.783186698,4,-0.229255071,"-0.174811586","-0.054443485","335","0.0725316","0.054443485",904,30,2,"NULL","1.75",0,"NULL","NULL","NULL"
"1057",1771,"01/09/2010",2010,"S","2","7214.44","NULL","NULL","NULL","16/05/2014",0.802353155,5,-0.227745825,"-0.229255071","0.001509245","449","-0.054443485","0.001509245",1353,44,4,"NULL","1.75",0,"NULL","NULL","NULL"
"1058",8017,"04/09/2010",2010,"C","2","4370.3","NULL","NULL","NULL","07/09/2010",0.952300171,1,-0.098054254,"NULL","NULL","NULL","NULL","NULL",3,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1059",8017,"04/09/2010",2010,"C","2","4370.3","NULL","NULL","NULL","14/04/2011",0.930543122,2,-0.172451293,"-0.098054254","-0.074397039","219","NULL","0.074397039",222,7,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1060",8017,"04/09/2010",2010,"C","2","4370.3","NULL","NULL","NULL","23/03/2012",1.254134826,3,0.110475372,"-0.172451293","0.282926665","344","-0.074397039","0.282926665",566,19,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1061",8017,"04/09/2010",2010,"C","2","4370.3","NULL","NULL","NULL","21/02/2013",0.860195374,4,-0.202057675,"0.110475372","-0.312533046","335","0.282926665","0.312533046",901,30,2,"NULL","2.5",0,"NULL","NULL","NULL"
"1062",8017,"04/09/2010",2010,"C","2","4370.3","NULL","NULL","NULL","16/05/2014",0.999981845,5,-0.052074901,"-0.202057675","0.149982774","449","-0.312533046","0.149982774",1350,44,4,"NULL","2.75",0,"NULL","NULL","NULL"
"1063",2010,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","17/08/2010",0.934171011,1,-0.179337997,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","NULL",0,"NULL","NULL","NULL"
"1064",2010,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","14/04/2011",0.805733757,2,-0.219562131,"-0.179337997","-0.040224134","240","NULL","0.040224134",247,8,1,"NULL","NULL",0,"NULL","NULL","NULL"
"1065",2010,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","11/03/2013",0.85956489,3,-0.207967694,"-0.219562131","0.011594437","697","-0.040224134","0.011594437",944,31,3,"NULL","NULL",0,"NULL","NULL","NULL"
"1066",2010,"10/08/2010",2010,"C","NULL","1063.3","18/08/2015","MASTITIS","1834","04/06/2014",1.063376436,4,0.013316017,"-0.207967694","0.221283711","450","0.011594437","0.221283711",1394,46,4,"NULL","NULL",0,"NULL","NULL","NULL"
"1067",4924,"24/09/2010",2010,"C","2","447.9","04/04/2013","FOOT/LEG PROBLEMS","923","04/10/2010",0.95326181,1,0.019638562,"NULL","NULL","NULL","NULL","NULL",10,0,0,"NULL","2",0,"1","0","1"
"1068",4924,"24/09/2010",2010,"C","2","447.9","04/04/2013","FOOT/LEG PROBLEMS","923","14/04/2011",0.901635681,2,-0.146361457,"0.019638562","-0.166000019","192","NULL","0.166000019",202,7,1,"NULL","2",0,"1","0","1"
"1069",4924,"24/09/2010",2010,"C","2","447.9","04/04/2013","FOOT/LEG PROBLEMS","923","23/03/2012",0.759996377,3,-0.285109209,"-0.146361457","-0.138747752","344","-0.166000019","0.138747752",546,18,1,"NULL","2",0,"1","0","1"
"1070",4924,"24/09/2010",2010,"C","2","447.9","04/04/2013","FOOT/LEG PROBLEMS","923","04/04/2013",0.812976452,4,-0.231678188,"-0.285109209","0.053431022","377","-0.138747752","0.053431022",923,30,3,"NULL","1.75",1,"1","0","1"
"1071",8514,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","05/11/2010",0.952274273,1,-0.060167496,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1072",8514,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","23/03/2012",1.148519047,2,0.040516789,"-0.060167496","0.100684285","504","NULL","0.100684285",509,17,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1073",8514,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","21/02/2013",0.871068716,3,-0.209886723,"0.040516789","-0.250403512","335","0.100684285","0.250403512",844,28,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1074",8514,"31/10/2010",2010,"S","2","6048.3","NULL","NULL","NULL","16/05/2014",0.959963549,4,-0.148038709,"-0.209886723","0.061848014","449","-0.250403512","0.061848014",1293,42,4,"NULL","2",0,"NULL","NULL","NULL"
"1075",681,"07/11/2010",2010,"C","2","4925.5","10/01/2014","REPRODUCTIVE DISORDER","1160","12/11/2010",1.072771305,1,-0.004931622,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2",0,"1","0","0"
"1076",681,"07/11/2010",2010,"C","2","4925.5","10/01/2014","REPRODUCTIVE DISORDER","1160","23/03/2012",1.091883004,2,-0.081977619,"-0.004931622","-0.077045997","497","NULL","0.077045997",502,16,1,"NULL","2",0,"1","0","0"
"1077",681,"07/11/2010",2010,"C","2","4925.5","10/01/2014","REPRODUCTIVE DISORDER","1160","22/02/2013",1.073428328,3,-0.007527111,"-0.081977619","0.074450508","336","-0.077045997","0.074450508",838,27,2,"NULL","3",0,"1","0","0"
"1078",681,"07/11/2010",2010,"C","2","4925.5","10/01/2014","REPRODUCTIVE DISORDER","1160","09/01/2014",0.909960046,4,-0.20140375,"-0.007527111","-0.193876639","321","0.074450508","0.193876639",1159,38,3,"NULL","3",0,"1","0","0"
"1079",1099,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","22/02/2011",1.169438137,1,0.021956683,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1080",1099,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","23/03/2012",1.170103089,2,0.02187134,"0.021956683","-8.53E-05","395","NULL","8.53E-05",401,13,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1081",1099,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","21/02/2013",1.006029026,3,-0.049280232,"0.02187134","-0.071151571","335","-0.0000853","0.071151571",736,24,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1082",1099,"16/02/2011",2011,"C","2","4744.35","NULL","NULL","NULL","16/05/2014",1.2944559,4,0.191461485,"-0.049280232","0.240741716","449","-0.071151571","0.240741716",1185,39,3,"NULL","1.5",0,"NULL","NULL","NULL"
"1083",6784,"22/02/2011",2011,"C","2","6200.466667","NULL","NULL","NULL","04/03/2011",1.157323489,1,0.044072392,"NULL","NULL","NULL","NULL","NULL",10,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1084",6784,"22/02/2011",2011,"C","2","6200.466667","NULL","NULL","NULL","23/03/2012",1.337139771,2,0.140522373,"0.044072392","0.096449981","385","NULL","0.096449981",395,13,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1085",6784,"22/02/2011",2011,"C","2","6200.466667","NULL","NULL","NULL","22/02/2013",1.088248054,3,0.019162416,"0.140522373","-0.121359957","336","0.096449981","0.121359957",731,24,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1086",6784,"22/02/2011",2011,"C","2","6200.466667","NULL","NULL","NULL","14/05/2014",1.126342604,4,0.014190833,"0.019162416","-0.004971583","446","-0.121359957","0.004971583",1177,39,3,"NULL","2.5",0,"NULL","NULL","NULL"
"1087",5207,"16/03/2011",2011,"C","1","9416.2","06/08/2015","REPRODUCTIVE DISORDER","1604","22/03/2011",1.205122601,1,0.128079809,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.75",0,"1","0","2"
"1088",5207,"16/03/2011",2011,"C","1","9416.2","06/08/2015","REPRODUCTIVE DISORDER","1604","23/03/2012",1.004297936,2,0.024364715,"0.128079809","-0.103715094","367","NULL","0.103715094",373,12,1,"NULL","2.75",0,"1","0","2"
"1089",5207,"16/03/2011",2011,"C","1","9416.2","06/08/2015","REPRODUCTIVE DISORDER","1604","07/03/2013",1.211626125,3,0.072069199,"0.024364715","0.047704484","349","-0.103715094","0.047704484",722,24,2,"NULL","2.75",0,"1","0","2"
"1090",5207,"16/03/2011",2011,"C","1","9416.2","06/08/2015","REPRODUCTIVE DISORDER","1604","13/05/2014",1.180414009,4,0.124156817,"0.072069199","0.052087618","432","0.047704484","0.052087618",1154,38,3,"NULL","2.5",0,"1","0","2"
"1091",582,"06/04/2011",2011,"C","1","6687.125","NULL","NULL","NULL","12/04/2011",1.039234843,1,-0.016074415,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1092",582,"06/04/2011",2011,"C","1","6687.125","NULL","NULL","NULL","23/03/2012",0.97215917,2,-0.165855984,"-0.016074415","-0.149781569","346","NULL","0.149781569",352,12,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1093",582,"06/04/2011",2011,"C","1","6687.125","NULL","NULL","NULL","07/03/2013",0.825074236,3,-0.218447599,"-0.165855984","-0.052591615","349","-0.149781569","0.052591615",701,23,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1094",582,"06/04/2011",2011,"C","1","6687.125","NULL","NULL","NULL","14/05/2014",1.008199642,4,-0.051584919,"-0.218447599","0.166862681","433","-0.052591615","0.166862681",1134,37,3,"NULL","2",0,"NULL","NULL","NULL"
"1095",4607,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","27/04/2011",0.979861134,1,-0.102019797,"NULL","NULL","NULL","NULL","NULL",9,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1096",4607,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","23/03/2012",0.796141361,2,-0.296865435,"-0.102019797","-0.194845638","331","NULL","0.194845638",340,11,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1097",4607,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","07/03/2013",1.023589562,3,-0.034217938,"-0.296865435","0.262647497","349","-0.194845638","0.262647497",689,23,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1098",4607,"18/04/2011",2011,"S","1","10567.43333","14/12/2016","MASTITIS","2067","13/05/2014",0.769452782,4,-0.343798315,"-0.034217938","-0.309580377","432","0.262647497","0.309580377",1121,37,3,"NULL","2",0,"NULL","NULL","NULL"
"1099",7358,"07/05/2011",2011,"S","1","620","05/04/2013","FOOT/LEG PROBLEMS","699","17/05/2011",1.045453862,1,0.027916039,"NULL","NULL","NULL","NULL","NULL",10,0,0,"NULL","2",0,"1","1","1"
"1100",7358,"07/05/2011",2011,"S","1","620","05/04/2013","FOOT/LEG PROBLEMS","699","23/03/2012",0.892721653,2,-0.239260657,"0.027916039","-0.267176696","311","NULL","0.267176696",321,11,1,"NULL","2",0,"1","1","1"
"1101",7358,"07/05/2011",2011,"S","1","620","05/04/2013","FOOT/LEG PROBLEMS","699","25/02/2013",1.088824316,3,-0.099292217,"-0.239260657","0.13996844","339","-0.267176696","0.13996844",660,22,2,"NULL","1.75",1,"1","1","1"
"1102",6128,"26/05/2011",2011,"C","2","3621.425","16/11/2016","FOOT/LEG PROBLEMS","2001","30/05/2011",1.438119197,1,0.358338815,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1103",6128,"26/05/2011",2011,"C","2","3621.425","16/11/2016","FOOT/LEG PROBLEMS","2001","23/03/2012",0.991487105,2,-0.004868021,"0.358338815","-0.363206836","298","NULL","0.363206836",302,10,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1104",6128,"26/05/2011",2011,"C","2","3621.425","16/11/2016","FOOT/LEG PROBLEMS","2001","07/03/2013",1.579769039,3,0.432287585,"-0.004868021","0.437155606","349","-0.363206836","0.437155606",651,21,2,"NULL","2.25",0,"NULL","NULL","NULL"
"1105",6128,"26/05/2011",2011,"C","2","3621.425","16/11/2016","FOOT/LEG PROBLEMS","2001","14/05/2014",1.192607474,4,0.111844691,"0.432287585","-0.320442894","433","0.437155606","0.320442894",1084,36,3,"NULL","2.25",0,"NULL","NULL","NULL"
"1106",2947,"01/06/2011",2011,"C","2","5932","17/07/2014","REPEAT BREEDER","1142","13/06/2011",0.877418403,1,-0.146952009,"NULL","NULL","NULL","NULL","NULL",12,0,0,"NULL","2.5",0,"5","0","2"
"1107",2947,"01/06/2011",2011,"C","2","5932","17/07/2014","REPEAT BREEDER","1142","23/03/2012",1.092121557,2,0.005406831,"-0.146952009","0.15235884","284","NULL","0.15235884",296,10,1,"NULL","2.5",0,"5","0","2"
"1108",2947,"01/06/2011",2011,"C","2","5932","17/07/2014","REPEAT BREEDER","1142","13/03/2013",0.788561948,3,-0.201095415,"0.005406831","-0.206502246","355","0.15235884","0.206502246",651,21,2,"NULL","2.5",0,"5","0","2"
"1109",2947,"01/06/2011",2011,"C","2","5932","17/07/2014","REPEAT BREEDER","1142","17/07/2014",0.853394084,4,-0.262863032,"-0.201095415","-0.061767617","491","-0.206502246","0.061767617",1142,37,3,"NULL","3.5",0,"5","0","2"
"1110",10742,"03/07/2011",2011,"S","1","5167.45","01/09/2014","FOOT/LEG PROBLEMS","1156","08/07/2011",1.500008373,1,0.380854509,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.25",0,"1","0","1"
"1111",10742,"03/07/2011",2011,"S","1","5167.45","01/09/2014","FOOT/LEG PROBLEMS","1156","23/03/2012",1.125553183,2,-0.021928271,"0.380854509","-0.40278278","259","NULL","0.40278278",264,9,1,"NULL","2.25",0,"1","0","1"
"1112",10742,"03/07/2011",2011,"S","1","5167.45","01/09/2014","FOOT/LEG PROBLEMS","1156","13/03/2013",1.13238364,3,-0.007173286,"-0.021928271","0.014754985","355","-0.40278278","0.014754985",619,20,2,"NULL","2.25",0,"1","0","1"
"1113",10742,"03/07/2011",2011,"S","1","5167.45","01/09/2014","FOOT/LEG PROBLEMS","1156","28/05/2014",1.262636696,4,0.147854858,"-0.007173286","0.155028144","441","0.014754985","0.155028144",1060,35,3,"NULL","2",0,"1","0","1"
"1114",5792,"17/07/2011",2011,"C","1","8272.8","01/05/2015","REPEAT BREEDER","1384","21/07/2011",1.372874785,1,0.3111825,"NULL","NULL","NULL","NULL","NULL",4,0,0,"NULL","2.25",0,"2","1","0"
"1115",5792,"17/07/2011",2011,"C","1","8272.8","01/05/2015","REPEAT BREEDER","1384","23/03/2012",1.027763788,2,-0.146096835,"0.3111825","-0.457279335","246","NULL","0.457279335",250,8,1,"NULL","2.25",0,"2","1","0"
"1116",5792,"17/07/2011",2011,"C","1","8272.8","01/05/2015","REPEAT BREEDER","1384","13/03/2013",0.903777142,3,-0.141757966,"-0.146096835","0.004338869","355","-0.457279335","0.004338869",605,20,2,"NULL","2.25",0,"2","1","0"
"1117",5792,"17/07/2011",2011,"C","1","8272.8","01/05/2015","REPEAT BREEDER","1384","15/05/2014",0.95134227,4,-0.062166196,"-0.141757966","0.07959177","428","0.004338869","0.07959177",1033,34,3,"NULL","2.25",1,"2","1","0"
"1118",3278,"10/08/2011",2011,"S","2","6838.35","NULL","NULL","NULL","16/08/2011",1.035660435,1,-0.045295004,"NULL","NULL","NULL","NULL","NULL",6,0,0,"NULL","2",0,"NULL","NULL","NULL"
"1119",3278,"10/08/2011",2011,"S","2","6838.35","NULL","NULL","NULL","23/03/2012",1.186275071,2,0.167290812,"-0.045295004","0.212585816","220","NULL","0.212585816",226,7,1,"NULL","2",0,"NULL","NULL","NULL"
"1120",3278,"10/08/2011",2011,"S","2","6838.35","NULL","NULL","NULL","07/03/2013",1.064250628,3,-0.015605485,"0.167290812","-0.182896297","349","0.212585816","0.182896297",575,19,2,"NULL","2",0,"NULL","NULL","NULL"
"1121",3278,"10/08/2011",2011,"S","2","6838.35","NULL","NULL","NULL","16/05/2014",1.039597154,4,0.00948703,"-0.015605485","0.025092515","435","-0.182896297","0.025092515",1010,33,3,"NULL","1.75",0,"NULL","NULL","NULL"
"1122",10723,"01/02/2012",2012,"C","1","7925","16/11/2014","DIED","1019","03/02/2012",1.44592433,1,0.249279301,"NULL","NULL","NULL","NULL","NULL",2,0,0,"NULL","2.25",0,"1","0","0"
"1123",10723,"01/02/2012",2012,"C","1","7925","16/11/2014","DIED","1019","07/03/2013",0.99981632,2,-0.015774097,"0.249279301","-0.265053398","398","NULL","0.265053398",400,13,1,"NULL","2.25",0,"1","0","0"
"1124",10723,"01/02/2012",2012,"C","1","7925","16/11/2014","DIED","1019","13/05/2014",1.12716367,3,-0.06085401,"-0.015774097","-0.045079913","432","-0.265053398","0.045079913",832,27,2,"NULL","2.25",1,"1","0","0"
"1125",10723,"01/02/2012",2012,"C","1","7925","16/11/2014","DIED","1019","16/11/2014",1.105898107,4,-0.011928401,"-0.06085401","0.048925609","187","-0.045079913","0.048925609",1019,33,3,"NULL","2.5",0,"1","0","0"
"1126",7458,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","15/09/2008",1.377562487,1,0.266198691,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","2.5",0,"4","3","3"
"1127",7458,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","16/03/2010",1.025312824,2,0.013161155,"0.266198691","-0.253037536","547","NULL","0.253037536",552,18,2,"NULL","2.5",0,"4","3","3"
"1128",7458,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","25/03/2011",0.998934301,3,-0.018603522,"0.013161155","-0.031764676","374","-0.253037536","0.031764676",926,30,3,"NULL","2.25",0,"4","3","3"
"1129",7458,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","20/02/2012",1.015553135,4,-0.069877607,"-0.018603522","-0.051274085","332","-0.031764676","0.051274085",1258,41,3,"NULL","2",0,"4","3","3"
"1130",7458,"10/09/2008",2008,"S","2","4997.1","07/12/2012","NOT SEEN IN HEAT","1549","07/12/2012",0.873513768,5,-0.243700217,"-0.069877607","-0.173822611","291","-0.051274085","0.173822611",1549,51,4,"NULL","2",0,"4","3","3"
"1131",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","25/09/2008",1.19783529,1,0.201480164,"NULL","NULL","NULL","NULL","NULL",7,0,0,"NULL","2.25",0,"NULL","NULL","NULL"
"1132",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","16/03/2010",1.064093344,2,-0.076417462,"0.201480164","-0.277897626","537","NULL","0.277897626",544,18,1,"NULL","2.25",0,"NULL","NULL","NULL"
"1133",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","24/03/2011",0.901966087,3,-0.14914365,"-0.076417462","-0.072726188","373","-0.277897626","0.072726188",917,30,3,"NULL","2",0,"NULL","NULL","NULL"
"1134",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","20/02/2012",1.096591065,4,0.014710134,"-0.14914365","0.163853784","333","-0.072726188","0.163853784",1250,41,3,"NULL","1.75",0,"NULL","NULL","NULL"
"1135",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","21/02/2013",0.942378771,5,-0.101003151,"0.014710134","-0.115713286","367","0.163853784","0.115713286",1617,53,4,"NULL","1.75",0,"NULL","NULL","NULL"
"1136",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","16/05/2014",0.798681399,6,-0.251673026,"-0.101003151","-0.150669875","449","-0.115713286","0.150669875",2066,68,6,"NULL","1.75",0,"NULL","NULL","NULL"
"1137",6236,"18/09/2008",2008,"C","2","8228.9125","15/10/2015","REPEAT BREEDER","2583","16/12/2014",1.101735776,7,-0.037636175,"-0.251673026","0.214036851","214","-0.150669875","0.214036851",2280,75,6,"NULL","2.5",0,"NULL","NULL","NULL"
"1138",2298,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","20/10/2008",1.277522545,1,0.175800959,"NULL","NULL","NULL","NULL","NULL",5,0,0,"NULL","3",0,"7","0","0"
"1139",2298,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","16/03/2010",1.24620575,2,0.07381441,"0.175800959","-0.101986549","512","NULL","0.101986549",517,17,1,"NULL","3",0,"7","0","0"
"1140",2298,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","24/03/2011",1.18666017,3,0.137405071,"0.07381441","0.06359066","373","-0.101986549","0.06359066",890,29,2,"NULL","2.5",1,"7","0","0"
"1141",2298,"15/10/2008",2008,"C","2","7114","06/08/2015","MASTITIS","2486","22/02/2012",0.97597831,4,-0.094775603,"0.137405071","-0.232180674","335","0.06359066","0.232180674",1225,40,3,"NULL","2.25",0,"7","0","0"
